Time, Impact, DeltaQ
138, 25.437121169122516, 40.768672227607276, 
190, 2.3778642455685257, 1.4058162837105959, 
226, 25.936412077356195, 43.36943235247188, 
239, 0.3120154759677826, 12.652346553395361, 
242, 22.919908561689233, 78.51483944523677, 
244, 43.041143324575636, 148.10274548891127, 
245, 0.3119615663352021, 12.652346553395361, 
249, 0.3119346185041362, 12.652346553395361, 
252, 14.705613240175877, 53.913054480301355, 
258, 0.3118538029373576, 12.652346553395361, 
261, 16.443244413124198, 60.94213589885433, 
263, 21.797847369647762, 74.297390594105, 
267, 25.359255535141642, 86.45770144820165, 
270, 16.639127295423012, 60.94213589885433, 
272, 22.201372591040546, 74.297390594105, 
274, 0.3117192033418043, 12.652346553395361, 
278, 23.278674013804245, 74.297390594105, 
280, 16.281122995990724, 52.507238196590755, 
283, 7.987234807623681, 33.7395908090543, 
287, 0.31161160729284487, 12.652346553395361, 
290, 0.31158471988551123, 12.652346553395361, 
295, 17.969387120114707, 63.05086032442023, 
302, 25.659443534798047, 81.53734445521455, 
304, 0.1019336020193686, 19.329973901020693, 
312, 0.2874430503461731, 10.543622127829469, 
315, 18.967023917243694, 58.69282984491737, 
322, 0.28736870842186274, 10.543622127829469, 
330, 45.5899878656995, 146.6969292052007, 
337, 37.64108909079248, 119.98641981469936, 
339, 45.58480886487103, 146.6969292052007, 
344, 0.28717065115997387, 10.543622127829469, 
348, 35.34397908104551, 105.2253488357381, 
351, 0.28712117949432764, 10.543622127829469, 
354, 0.28709645005291734, 10.543622127829469, 
358, 19.818981877874425, 56.02177890586725, 
362, 21.46322451411972, 66.77627347625331, 
365, 0.2869975748710144, 10.543622127829469, 
369, 34.88862215154196, 101.71080812646161, 
372, 0.28694816281490954, 10.543622127829469, 
375, 0.2869234631667223, 10.543622127829469, 
382, 0.2868740766245877, 10.543622127829469, 
385, 0.28684938972844515, 10.543622127829469, 
388, 0.28682470708078966, 10.543622127829469, 
399, 39.631439001990415, 131.44382252694072, 
401, 37.718874717205566, 116.33129747705182, 
403, 0.28670135753144943, 10.543622127829469, 
405, 30.651472801547555, 87.86351773191224, 
409, 0.28665204741277006, 10.543622127829469, 
412, 37.857032431541626, 115.62838933519652, 
415, 0.2866027542529897, 10.543622127829469, 
418, 0.28657811402995287, 10.543622127829469, 
421, 25.446391974138805, 68.1820897599639, 
424, 0.2865288462921216, 10.543622127829469, 
427, 0.2865042187751426, 10.543622127829469, 
430, 0.2864795954913323, 10.543622127829469, 
434, 25.382273427772475, 68.1820897599639, 
438, 0.28643036161885255, 10.543622127829469, 
441, 0.2864057510280016, 10.543622127829469, 
445, 25.738874424672424, 68.1820897599639, 
448, 0.28635654253162635, 10.543622127829469, 
451, 0.28633194462392275, 10.543622127829469, 
454, 0.2863073509417562, 10.543622127829469, 
458, 39.533860093614464, 112.46530269684767, 
465, 0.21467519642780472, 7.0290814185529795, 
469, 25.177975710955184, 59.74719205770032, 
473, 48.45216100105409, 131.23295008438413, 
489, 38.35526056542127, 103.25720603854326, 
497, 40.804886211513, 126.52346553395363, 
505, 40.582354044651865, 132.63876636809474, 
508, 0.28678769107282087, 10.543622127829469, 
512, 21.269905308873383, 61.15300834141092, 
514, 37.67306237646053, 116.33129747705182, 
535, 19.076873603568853, 54.12392692285794, 
538, 0.2865657955071696, 10.543622127829469, 
558, 25.69790040801234, 68.1820897599639, 
564, 0.2863688430703949, 10.543622127829469, 
567, 0.28634424304951434, 10.543622127829469, 
569, 18.343140202436164, 50.609386213581445, 
570, 40.49738775427738, 119.49438411540063, 
574, 0.2862950556849091, 10.543622127829469, 
586, 38.31707256828023, 103.11662441017221, 
594, 22.961782982448064, 21.087244255658938, 
613, 11.404226018849249, 28.116325674211918, 
623, 40.34953602583935, 127.92928181766422, 
627, 25.284729971482903, 71.69663046924039, 
629, 38.49979472065129, 121.95456261189419, 
633, 0.2867260189531114, 10.543622127829469, 
641, 29.433648459383086, 78.72571188779337, 
648, 19.077693726246448, 54.12392692285794, 
656, 24.876434435037183, 70.2908141855298, 
660, 35.76043526943306, 101.57022649809055, 
668, 25.67685782940435, 68.1820897599639, 
676, 0.28635654253162635, 10.543622127829469, 
678, 39.25902145815313, 124.41474110838773, 
679, 35.00257687682529, 91.37805844118873, 
686, 17.213895267195266, 40.06576408575199, 
